ALO_plane_DEFINITIVO_body

Right Surface Points
        x()          y()          z()
  Cross Section   1
      -0.32823693       0.05180369      -0.07380528
      -0.32823693       0.05135147      -0.07644349
      -0.32823693       0.05080528      -0.07906800
      -0.32823693       0.05016575      -0.08167381
      -0.32823693       0.04943355      -0.08425595
      -0.32823693       0.04860933      -0.08680945
      -0.32823693       0.04769373      -0.08932933
      -0.32823693       0.04668740      -0.09181061
      -0.32823693       0.04559101      -0.09424832
      -0.32823693       0.04440519      -0.09663748
      -0.32823693       0.04313060      -0.09897310
      -0.32823693       0.04176790      -0.10125023
      -0.32823693       0.04031773      -0.10346387
      -0.32823693       0.03878074      -0.10560905
      -0.32823693       0.03715758      -0.10768080
      -0.32823693       0.03544891      -0.10967414
      -0.32823693       0.03365538      -0.11158409
      -0.32823693       0.03177764      -0.11340567
      -0.32823693       0.02981634      -0.11513392
      -0.32823693       0.02777212      -0.11676384
      -0.32823693       0.02564565      -0.11829047
      -0.32823693       0.02343757      -0.11970883
      -0.32823693       0.02114854      -0.12101394
      -0.32823693       0.01877920      -0.12220083
      -0.32823693       0.01633021      -0.12326451
      -0.32823693       0.01380221      -0.12420002
      -0.32823693       0.01119587      -0.12500237
      -0.32823693       0.00851182      -0.12566659
      -0.32823693       0.00575073      -0.12618770
      -0.32823693       0.00291324      -0.12656072
      -0.32823693       0.00000000      -0.12678069

  Cross Section   8
      -0.31749526       0.00000000      -0.00980132
      -0.31749526       0.00354857      -0.00959976
      -0.31749526       0.00697439      -0.00957542
      -0.31749526       0.01027808      -0.00972294
      -0.31749526       0.01346029      -0.01003696
      -0.31749526       0.01652165      -0.01051211
      -0.31749526       0.01946279      -0.01114304
      -0.31749526       0.02228436      -0.01192437
      -0.31749526       0.02498699      -0.01285076
      -0.31749526       0.02757132      -0.01391684
      -0.31749526       0.03003798      -0.01511725
      -0.31749526       0.03238760      -0.01644662
      -0.31749526       0.03462083      -0.01789959
      -0.31749526       0.03673830      -0.01947081
      -0.31749526       0.03874065      -0.02115491
      -0.31749526       0.04062850      -0.02294653
      -0.31749526       0.04240251      -0.02484031
      -0.31749526       0.04406330      -0.02683088
      -0.31749526       0.04561151      -0.02891289
      -0.31749526       0.04704778      -0.03108098
      -0.31749526       0.04837274      -0.03332977
      -0.31749526       0.04958703      -0.03565392
      -0.31749526       0.05069129      -0.03804805
      -0.31749526       0.05168614      -0.04050681
      -0.31749526       0.05257224      -0.04302484
      -0.31749526       0.05335020      -0.04559677
      -0.31749526       0.05402068      -0.04821724
      -0.31749526       0.05458430      -0.05088089
      -0.31749526       0.05504170      -0.05358236
      -0.31749526       0.05539352      -0.05631629
      -0.31749526       0.05564040      -0.05907732
      -0.31749526       0.05578296      -0.06186008
      -0.31749526       0.05582186      -0.06465922
      -0.31749526       0.05575771      -0.06746936
      -0.31749526       0.05559116      -0.07028516
      -0.31749526       0.05532285      -0.07310124
      -0.31749526       0.05495340      -0.07591225
      -0.31749526       0.05448347      -0.07871282
      -0.31749526       0.05391367      -0.08149760
      -0.31749526       0.05324466      -0.08426122
      -0.31749526       0.05247706      -0.08699832
      -0.31749526       0.05161151      -0.08970354
      -0.31749526       0.05064865      -0.09237152
      -0.31749526       0.04958911      -0.09499689
      -0.31749526       0.04843353      -0.09757430
      -0.31749526       0.04718255      -0.10009838
      -0.31749526       0.04583680      -0.10256377
      -0.31749526       0.04439691      -0.10496511
      -0.31749526       0.04286353      -0.10729703
      -0.31749526       0.04123729      -0.10955419
      -0.31749526       0.03951883      -0.11173120
      -0.31749526       0.03770877      -0.11382273
      -0.31749526       0.03580777      -0.11582339
      -0.31749526       0.03381645      -0.11772783
      -0.31749526       0.03173545      -0.11953069
      -0.31749526       0.02956541      -0.12122661
      -0.31749526       0.02730696      -0.12281022
      -0.31749526       0.02496074      -0.12427617
      -0.31749526       0.02252738      -0.12561908
      -0.31749526       0.02000753      -0.12683361
      -0.31749526       0.01740181      -0.12791439
      -0.31749526       0.01471086      -0.12885605
      -0.31749526       0.01193533      -0.12965325
      -0.31749526       0.00907584      -0.13030060
      -0.31749526       0.00613303      -0.13079276
      -0.31749526       0.00310754      -0.13112436
      -0.31749526       0.00000000      -0.13129003

  Cross Section   9
      -0.30818432       0.00000000      -0.00830420
      -0.30818432       0.00369511      -0.00809571
      -0.30818432       0.00726366      -0.00807383
      -0.30818432       0.01070626      -0.00823288
      -0.30818432       0.01402350      -0.00856717
      -0.30818432       0.01721599      -0.00907103
      -0.30818432       0.02028433      -0.00973876
      -0.30818432       0.02322913      -0.01056470
      -0.30818432       0.02605099      -0.01154316
      -0.30818432       0.02875051      -0.01266846
      -0.30818432       0.03132829      -0.01393492
      -0.30818432       0.03378494      -0.01533685
      -0.30818432       0.03612105      -0.01686858
      -0.30818432       0.03833725      -0.01852442
      -0.30818432       0.04043411      -0.02029870
      -0.30818432       0.04241226      -0.02218573
      -0.30818432       0.04427229      -0.02417983
      -0.30818432       0.04601481      -0.02627532
      -0.30818432       0.04764041      -0.02846652
      -0.30818432       0.04914970      -0.03074774
      -0.30818432       0.05054329      -0.03311332
      -0.30818432       0.05182178      -0.03555756
      -0.30818432       0.05298576      -0.03807478
      -0.30818432       0.05403585      -0.04065931
      -0.30818432       0.05497264      -0.04330545
      -0.30818432       0.05579675      -0.04600754
      -0.30818432       0.05650877      -0.04875989
      -0.30818432       0.05710930      -0.05155682
      -0.30818432       0.05759895      -0.05439265
      -0.30818432       0.05797832      -0.05726169
      -0.30818432       0.05824801      -0.06015827
