0.26675,-2.8032,0.010716,-0.037044,1.0036e+05,0.31163,0,0.9502,-966.69,0.000133,-301.25,-918.55
0.27599,-2.8032,0.007588,-0.039268,1.0031e+05,0.32939,0,0.9442,-1021.6,0.000133,-336.49,-964.56
0.28521,-2.8032,0.004272,-0.041676,1.0024e+05,0.34766,0,0.93762,-1084.9,0.000134,-377.19,-1017.2
0.2944,-2.8032,0.000775,-0.044237,1.0016e+05,0.36331,0,0.93167,-1164.2,0.000134,-422.96,-1084.6
0.30358,-2.8032,-0.002883,-0.046951,1.0006e+05,0.37744,0,0.92604,-1265.1,0.000135,-477.5,-1171.6
0.31273,-2.8032,-0.006682,-0.04979,99934,0.38921,0,0.92115,-1393,0.000135,-542.17,-1283.2
0.32187,-2.8032,-0.010598,-0.052723,99772,0.39844,0,0.91719,-1554.4,0.000136,-619.35,-1425.7
0.33099,-2.8032,-0.014608,-0.055737,99573,0.40616,0,0.9138,-1753.7,0.000136,-712.29,-1602.5
0.34011,-2.8032,-0.018677,-0.058822,99326,0.40882,0,0.91261,-2000.6,0.000136,-817.88,-1825.7
0.34923,-2.8032,-0.022775,-0.061934,99025,0.41129,-0,0.9115,-2301.5,0.000136,-946.59,-2097.8
0.35834,-2.8032,-0.026901,-0.065041,98654,0.4137,-0,0.91041,-2673.2,0.000136,-1105.9,-2433.7
0.36745,-2.8032,-0.031063,-0.068167,98181,0.41765,-0,0.90861,-3145.6,0.000137,-1313.8,-2858.1
0.37655,-2.8032,-0.035266,-0.07134,97548,0.42093,-0,0.90709,-3778.5,0.000137,-1590.5,-3427.4
0.38564,-2.8032,-0.039513,-0.074561,96656,0.42527,-0,0.90507,-4670.6,0.000137,-1986.3,-4227.2
0.39473,-2.8032,-0.04382,-0.077829,95324,0.43129,-0,0.90221,-6003.1,0.000137,-2589.1,-5416.1
0.40381,-2.8032,-0.048208,-0.081162,93172,0.43925,-0,0.89836,-8154.4,0.000138,-3581.8,-7325.6
0.41287,-2.8032,-0.052689,-0.084587,92319,0.44694,-0,0.89457,-9008.3,0.000138,-4026.1,-8058.5
0.41269,-2.7895,-0.054011,-0.085861,1.009e+05,-0.19599,-0,-0.9806,-427.57,0.000131,83.802,419.28
0.40328,-2.7895,-0.052188,-0.084994,1.0083e+05,-0.18423,-0,-0.98288,-498.46,0.000131,91.833,489.93
0.39385,-2.7895,-0.050473,-0.084236,1.0078e+05,-0.17377,-0,-0.98479,-543.9,0.000131,94.512,535.63
0.38442,-2.7895,-0.048825,-0.083537,1.0077e+05,-0.17022,-0,-0.98541,-555.2,0.000131,94.505,547.1
0.37498,-2.7895,-0.047184,-0.082831,1.0079e+05,-0.17245,0,-0.98502,-540.8,0.000131,93.261,532.7
0.36555,-2.7895,-0.045497,-0.082071,1.0082e+05,-0.17963,0,-0.98373,-503,0.000131,90.354,494.82
0.35612,-2.7895,-0.043763,-0.081251,1.0087e+05,-0.1823,-0,-0.98324,-452.74,0.000131,82.535,445.16
0.34669,-2.7895,-0.042022,-0.080408,1.0092e+05,-0.18087,-0,-0.98351,-402.67,0.000131,72.83,396.03
0.33727,-2.7895,-0.040306,-0.079594,1.0097e+05,-0.17734,0,-0.98415,-356.11,0.000131,63.152,350.47
0.32783,-2.7895,-0.038641,-0.078838,1.0101e+05,-0.17023,0,-0.9854,-315.83,0.000131,53.764,311.22
0.31839,-2.7895,-0.037049,-0.078161,1.0104e+05,-0.16212,0,-0.98677,-284.73,0.000131,46.16,280.96
0.30893,-2.7895,-0.035523,-0.077569,1.0107e+05,-0.15667,0,-0.98765,-258.32,0.000131,40.471,255.13
0.29947,-2.7895,-0.034047,-0.077041,1.0109e+05,-0.15167,0,-0.98843,-232.72,0.000131,35.297,230.02
0.29001,-2.7895,-0.032622,-0.076561,1.0112e+05,-0.146,0,-0.98928,-211.12,0.000131,30.823,208.86
0.28053,-2.7895,-0.031244,-0.076114,1.0113e+05,-0.14191,0,-0.98988,-193.31,0.000131,27.433,191.35
0.27106,-2.7895,-0.029896,-0.075689,1.0115e+05,-0.13971,0,-0.99019,-175.84,0.000131,24.567,174.12
0.26158,-2.7895,-0.028567,-0.075276,1.0117e+05,-0.13797,0,-0.99044,-158.98,0.000131,21.935,157.46
0.2521,-2.7895,-0.02725,-0.074875,1.0118e+05,-0.13719,-0,-0.99055,-142.6,0.000131,19.563,141.25
0.24261,-2.7895,-0.025939,-0.074482,1.012e+05,-0.13687,-0,-0.99059,-125.58,0.000131,17.189,124.4
