ALO_plane__body

Right Surface Points
        x()          y()          z()
  Cross Section   1
      -0.06073836       0.07593037      -0.06050596
      -0.06073836       0.07720955      -0.06477779
      -0.06073836       0.07833804      -0.06911685
      -0.06073836       0.07931584      -0.07351474
      -0.06073836       0.08014296      -0.07796305
      -0.06073836       0.08081941      -0.08245337
      -0.06073836       0.08134520      -0.08697731
      -0.06073836       0.08172033      -0.09152647
      -0.06073836       0.08194481      -0.09609243
      -0.06073836       0.08201865      -0.10066679
      -0.06073836       0.08194186      -0.10524115
      -0.06073836       0.08171445      -0.10980711
      -0.06073836       0.08133643      -0.11435626
      -0.06073836       0.08080779      -0.11888020
      -0.06073836       0.08012856      -0.12337053
      -0.06073836       0.07929874      -0.12781884
      -0.06073836       0.07831834      -0.13221672
      -0.06073836       0.07718736      -0.13655579
      -0.06073836       0.07590582      -0.14082762
      -0.06073836       0.07447371      -0.14502382
      -0.06073836       0.07289106      -0.14913598
      -0.06073836       0.07115787      -0.15315571
      -0.06073836       0.06927414      -0.15707459
      -0.06073836       0.06723988      -0.16088422
      -0.06073836       0.06505511      -0.16457621
      -0.06073836       0.06271983      -0.16814214
      -0.06073836       0.06023405      -0.17157361
      -0.06073836       0.05759778      -0.17486222
      -0.06073836       0.05481102      -0.17799957
      -0.06073836       0.05187378      -0.18097724
      -0.06073836       0.04878607      -0.18378685
      -0.06073836       0.04554791      -0.18641998
      -0.06073836       0.04215929      -0.18886823
      -0.06073836       0.03862023      -0.19112320
      -0.06073836       0.03493073      -0.19317648
      -0.06073836       0.03109080      -0.19501967
      -0.06073836       0.02710045      -0.19664436
      -0.06073836       0.02295969      -0.19804216
      -0.06073836       0.01866853      -0.19920466
      -0.06073836       0.01422697      -0.20012346
      -0.06073836       0.00963502      -0.20079014
      -0.06073836       0.00489270      -0.20119632
      -0.06073836       0.00000000      -0.20133358

  Cross Section   9
      -0.04248457       0.00000000       0.00000000
      -0.04248457       0.00489610      -0.00013977
      -0.04248457       0.00964137      -0.00055337
      -0.04248457       0.01423582      -0.00123225
      -0.04248457       0.01867945      -0.00216785
      -0.04248457       0.02297228      -0.00335160
      -0.04248457       0.02711430      -0.00477496
      -0.04248457       0.03110554      -0.00642937
      -0.04248457       0.03494600      -0.00830627
      -0.04248457       0.03863569      -0.01039710
      -0.04248457       0.04217461      -0.01269331
      -0.04248457       0.04556278      -0.01518633
      -0.04248457       0.04880020      -0.01786761
      -0.04248457       0.05188688      -0.02072860
      -0.04248457       0.05482284      -0.02376073
      -0.04248457       0.05760807      -0.02695545
      -0.04248457       0.06024259      -0.03030420
      -0.04248457       0.06272641      -0.03379842
      -0.04248457       0.06505953      -0.03742956
      -0.04248457       0.06724197      -0.04118906
      -0.04248457       0.06927373      -0.04506837
      -0.04248457       0.07115482      -0.04905891
      -0.04248457       0.07288525      -0.05315215
      -0.04248457       0.07446503      -0.05733951
      -0.04248457       0.07589416      -0.06161245
      -0.04248457       0.07717266      -0.06596240
      -0.04248457       0.07830053      -0.07038081
      -0.04248457       0.07927778      -0.07485913
      -0.04248457       0.08010443      -0.07938878
      -0.04248457       0.08078047      -0.08396123
      -0.04248457       0.08130593      -0.08856790
      -0.04248457       0.08168079      -0.09320024
      -0.04248457       0.08190509      -0.09784970
      -0.04248457       0.08197881      -0.10250771
      -0.04248457       0.08190198      -0.10716573
      -0.04248457       0.08167460      -0.11181519
      -0.04248457       0.08129668      -0.11644753
      -0.04248457       0.08076823      -0.12105420
      -0.04248457       0.08008925      -0.12562664
      -0.04248457       0.07925975      -0.13015630
      -0.04248457       0.07827976      -0.13463461
      -0.04248457       0.07714926      -0.13905302
      -0.04248457       0.07586827      -0.14340298
      -0.04248457       0.07443680      -0.14767591
      -0.04248457       0.07285486      -0.15186328
      -0.04248457       0.07112246      -0.15595651
      -0.04248457       0.06923960      -0.15994706
      -0.04248457       0.06720629      -0.16382636
      -0.04248457       0.06502255      -0.16758586
      -0.04248457       0.06268838      -0.17121701
      -0.04248457       0.06020378      -0.17471123
      -0.04248457       0.05756877      -0.17805998
      -0.04248457       0.05478336      -0.18125470
      -0.04248457       0.05184756      -0.18428683
      -0.04248457       0.04876136      -0.18714782
      -0.04248457       0.04552479      -0.18982910
      -0.04248457       0.04213785      -0.19232212
      -0.04248457       0.03860055      -0.19461833
      -0.04248457       0.03491290      -0.19670916
      -0.04248457       0.03107490      -0.19858605
      -0.04248457       0.02708656      -0.20024046
      -0.04248457       0.02294790      -0.20166382
      -0.04248457       0.01865893      -0.20284758
      -0.04248457       0.01421964      -0.20378318
      -0.04248457       0.00963005      -0.20446206
      -0.04248457       0.00489017      -0.20487566
      -0.04248457       0.00000000      -0.20501543

  Cross Section  10
      -0.02488037       0.00000000       0.00000000
      -0.02488037       0.00489405      -0.00014196
      -0.02488037       0.00963732      -0.00056205
      -0.02488037       0.01422983      -0.00125157
      -0.02488037       0.01867157      -0.00220184
      -0.02488037       0.02296258      -0.00340415
      -0.02488037       0.02710284      -0.00484983
      -0.02488037       0.03109237      -0.00653018
      -0.02488037       0.03493117      -0.00843651
      -0.02488037       0.03861927      -0.01056012
      -0.02488037       0.04215666      -0.01289233
      -0.02488037       0.04554335      -0.01542444
      -0.02488037       0.04877936      -0.01814777
      -0.02488037       0.05186470      -0.02105361
      -0.02488037       0.05479936      -0.02413328
      -0.02488037       0.05758336      -0.02737810
      -0.02488037       0.06021671      -0.03077935
      -0.02488037       0.06269942      -0.03432837
      -0.02488037       0.06503150      -0.03801644
      -0.02488037       0.06721295      -0.04183489
      -0.02488037       0.06924378      -0.04577502
      -0.02488037       0.07112401      -0.04982813
      -0.02488037       0.07285365      -0.05398555
      -0.02488037       0.07443269      -0.05823857
      -0.02488037       0.07586115      -0.06257851
      -0.02488037       0.07713904      -0.06699666
      -0.02488037       0.07826637      -0.07148435
      -0.02488037       0.07924314      -0.07603288
      -0.02488037       0.08006937      -0.08063356
      -0.02488037       0.08074507      -0.08527770
      -0.02488037       0.08127024      -0.08995660
      -0.02488037       0.08164488      -0.09466158
      -0.02488037       0.08186902      -0.09938394
      -0.02488037       0.08194266      -0.10411499
      -0.02488037       0.08186581      -0.10884604
      -0.02488037       0.08163848      -0.11356840
      -0.02488037       0.08126067      -0.11827337
      -0.02488037       0.08073239      -0.12295228
      -0.02488037       0.08005366      -0.12759641
      -0.02488037       0.07922449      -0.13219709
      -0.02488037       0.07824487      -0.13674562
      -0.02488037       0.07711483      -0.14123331
      -0.02488037       0.07583436      -0.14565147
      -0.02488037       0.07440348      -0.14999141
      -0.02488037       0.07282220      -0.15424443
      -0.02488037       0.07109053      -0.15840184
      -0.02488037       0.06920847      -0.16245496
      -0.02488037       0.06717603      -0.16639509
      -0.02488037       0.06499323      -0.17021353
