xflr5 v6.43

Plane name :        VTOL_SINGLE_W1_Bell_A821201
Polar name :        T1-25.0 m/s-LLT-0.0kg-x--0.005m
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    9.500     0.000   0.915796   0.024797   0.017691   0.042487   0.000000   0.000000   0.012094   0.000000  -0.000000   25.0000    -0.0119
   10.000     0.000   0.945611   0.026413   0.018641   0.045053   0.000000   0.000000   0.013587  -0.000000  -0.000000   25.0000    -0.0123
   10.500     0.000   0.977957   0.028193   0.019707   0.047900   0.000000  -0.000000   0.013939   0.000000   0.000000   25.0000    -0.0125
   11.000     0.000   1.011733   0.030094   0.020932   0.051026   0.000000  -0.000000   0.013748   0.000000   0.000000   25.0000    -0.0125
   11.500     0.000   1.045183   0.032100   0.022318   0.054417   0.000000   0.000000   0.013432  -0.000000  -0.000000   25.0000    -0.0125
   12.000     0.000   1.078328   0.034151   0.023862   0.058013   0.000000  -0.000000   0.012819  -0.000000  -0.000000   25.0000    -0.0125
   12.500     0.000   1.112082   0.036262   0.025589   0.061851   0.000000  -0.000000   0.011674   0.000000   0.000000   25.0000    -0.0124
   13.000     0.000   1.144919   0.038400   0.027466   0.065866   0.000000  -0.000000   0.010563   0.000000   0.000000   25.0000    -0.0123
   13.500     0.000   1.176895   0.040563   0.029442   0.070005   0.000000  -0.000000   0.009487  -0.000000  -0.000000   25.0000    -0.0123
   14.000     0.000   1.207697   0.042732   0.031608   0.074340   0.000000  -0.000000   0.008398  -0.000000  -0.000000   25.0000    -0.0122
   14.500     0.000   1.238222   0.044934   0.033816   0.078750   0.000000  -0.000000   0.007470  -0.000000  -0.000000   25.0000    -0.0122
   15.000     0.000   1.265747   0.047048   0.036204   0.083252   0.000000  -0.000000   0.006925  -0.000000  -0.000000   25.0000    -0.0123
   15.500     0.000   1.292593   0.049123   0.038572   0.087694   0.000000  -0.000000   0.006780   0.000000  -0.000000   25.0000    -0.0125
   16.000     0.000   1.316329   0.051015   0.041312   0.092327   0.000000  -0.000000   0.006463  -0.000000  -0.000000   25.0000    -0.0126
   16.500     0.000   1.338911   0.052862   0.044067   0.096929   0.000000  -0.000000   0.006489   0.000000  -0.000000   25.0000    -0.0128
   17.000     0.000   1.360140   0.054666   0.047009   0.101675   0.000000  -0.000000   0.006513  -0.000000  -0.000000   25.0000    -0.0130
   17.500     0.000   1.380795   0.056451   0.050046   0.106497   0.000000  -0.000000   0.006585  -0.000000  -0.000000   25.0000    -0.0133
   18.000     0.000   1.400947   0.058236   0.053348   0.111584   0.000000   0.000000   0.006362  -0.000000  -0.000000   25.0000    -0.0135
   18.500     0.000   1.424361   0.060198   0.056867   0.117065   0.000000  -0.000000   0.005638   0.000000  -0.000000   25.0000    -0.0136
   19.000     0.000   1.446538   0.062178   0.060731   0.122909   0.000000   0.000000   0.004520  -0.000000  -0.000000   25.0000    -0.0136
   19.500     0.000   1.465502   0.064025   0.064776   0.128801   0.000000  -0.000000   0.002894   0.000000   0.000000   25.0000    -0.0136
   20.000     0.000   1.478365   0.065282   0.068955   0.134237   0.000000  -0.000000   0.001826   0.000000   0.000000   25.0000    -0.0137
   20.500     0.000   1.487049   0.066342   0.073571   0.139913   0.000000  -0.000000   0.001131   0.000000  -0.000000   25.0000    -0.0139
   21.000     0.000   1.495467   0.067400   0.078271   0.145671   0.000000  -0.000000   0.000341   0.000000  -0.000000   25.0000    -0.0141
   21.500     0.000   1.500127   0.068150   0.083459   0.151609   0.000000  -0.000000  -0.000324   0.000000  -0.000000   25.0000    -0.0143
   22.000     0.000   1.503513   0.068749   0.088771   0.157520   0.000000  -0.000000  -0.000980   0.000000  -0.000000   25.0000    -0.0144
   22.500     0.000   1.504962   0.069182   0.094371   0.163553   0.000000  -0.000000  -0.002188   0.000000  -0.000000   25.0000    -0.0146
   23.000     0.000   1.505294   0.069521   0.100178   0.169699   0.000000  -0.000000  -0.003433   0.000000   0.000000   25.0000    -0.0147
   23.500     0.000   1.507024   0.069861   0.105765   0.175625   0.000000  -0.000000  -0.005112   0.000000   0.000000   25.0000    -0.0148
   24.000     0.000   1.500651   0.069689   0.112758   0.182448   0.000000  -0.000000  -0.007154   0.000000   0.000000   25.0000    -0.0148
   24.500     0.000   1.500084   0.069887   0.118820   0.188706   0.000000  -0.000000  -0.009249   0.000000  -0.000000   25.0000    -0.0148


