xflr5 v6.43

Plane name :        VTOL_SINGLE_W1_Bell_A821201
Polar name :        T1-25.0 m/s-LLT-0.0kg-x0.0m
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    2.500     0.000   0.514650   0.007655   0.017166   0.024821   0.000000  -0.000000  -0.034301   0.000000  -0.000000   25.0000     0.0119
    3.000     0.000   0.555054   0.008897   0.016910   0.025807   0.000000  -0.000000  -0.031468   0.000000   0.000000   25.0000     0.0097
    3.500     0.000   0.592072   0.010128   0.016567   0.026696   0.000000  -0.000000  -0.027416   0.000000   0.000000   25.0000     0.0073
    4.000     0.000   0.628610   0.011434   0.016224   0.027657   0.000000  -0.000000  -0.023607   0.000000  -0.000000   25.0000     0.0054
    4.500     0.000   0.665458   0.012821   0.015933   0.028754   0.000000  -0.000000  -0.019979   0.000000  -0.000000   25.0000     0.0037
    5.000     0.000   0.697597   0.014150   0.015621   0.029771   0.000000  -0.000000  -0.014599   0.000000  -0.000000   25.0000     0.0016
    5.500     0.000   0.726255   0.015378   0.015286   0.030665   0.000000  -0.000000  -0.009071   0.000000   0.000000   25.0000    -0.0003
    6.000     0.000   0.749918   0.016449   0.015022   0.031472   0.000000   0.000000  -0.002307  -0.000000  -0.000000   25.0000    -0.0024
    6.500     0.000   0.773608   0.017593   0.014891   0.032484   0.000000  -0.000000   0.004198   0.000000  -0.000000   25.0000    -0.0043
    7.000     0.000   0.794920   0.018619   0.014967   0.033586   0.000000  -0.000000   0.010636  -0.000000  -0.000000   25.0000    -0.0061
    7.500     0.000   0.816407   0.019700   0.015212   0.034912   0.000000  -0.000000   0.016812   0.000000  -0.000000   25.0000    -0.0078
    8.000     0.000   0.838664   0.020774   0.015612   0.036386   0.000000  -0.000000   0.022223   0.000000  -0.000000   25.0000    -0.0092
    8.500     0.000   0.862895   0.022034   0.016158   0.038191   0.000000  -0.000000   0.026957  -0.000000  -0.000000   25.0000    -0.0103
    9.000     0.000   0.888498   0.023361   0.016862   0.040223   0.000000  -0.000000   0.031026  -0.000000  -0.000000   25.0000    -0.0112
    9.500     0.000   0.915796   0.024797   0.017691   0.042487   0.000000   0.000000   0.034269   0.000000  -0.000000   25.0000    -0.0119
   10.000     0.000   0.945611   0.026413   0.018641   0.045053   0.000000   0.000000   0.036463  -0.000000  -0.000000   25.0000    -0.0123
   10.500     0.000   0.977957   0.028193   0.019707   0.047900   0.000000  -0.000000   0.037575   0.000000   0.000000   25.0000    -0.0125
   11.000     0.000   1.011733   0.030094   0.020932   0.051026   0.000000  -0.000000   0.038176   0.000000   0.000000   25.0000    -0.0125
   11.500     0.000   1.045183   0.032100   0.022318   0.054417   0.000000   0.000000   0.038641  -0.000000  -0.000000   25.0000    -0.0125
   12.000     0.000   1.078328   0.034151   0.023862   0.058013   0.000000  -0.000000   0.038800  -0.000000  -0.000000   25.0000    -0.0125
   12.500     0.000   1.112082   0.036262   0.025589   0.061851   0.000000  -0.000000   0.038439   0.000000   0.000000   25.0000    -0.0124
   13.000     0.000   1.144919   0.038400   0.027466   0.065866   0.000000  -0.000000   0.038088   0.000000   0.000000   25.0000    -0.0123
   13.500     0.000   1.176895   0.040563   0.029442   0.070005   0.000000  -0.000000   0.037747  -0.000000  -0.000000   25.0000    -0.0123
   14.000     0.000   1.207697   0.042732   0.031608   0.074340   0.000000  -0.000000   0.037364  -0.000000  -0.000000   25.0000    -0.0122
   14.500     0.000   1.238222   0.044934   0.033816   0.078750   0.000000  -0.000000   0.037132  -0.000000  -0.000000   25.0000    -0.0122
   15.000     0.000   1.265747   0.047048   0.036204   0.083252   0.000000  -0.000000   0.037208  -0.000000  -0.000000   25.0000    -0.0123
   15.500     0.000   1.292593   0.049123   0.038572   0.087694   0.000000  -0.000000   0.037665   0.000000  -0.000000   25.0000    -0.0125
   16.000     0.000   1.316329   0.051015   0.041312   0.092327   0.000000  -0.000000   0.037874  -0.000000  -0.000000   25.0000    -0.0126
   16.500     0.000   1.338911   0.052862   0.044067   0.096929   0.000000  -0.000000   0.038395   0.000000  -0.000000   25.0000    -0.0128
   17.000     0.000   1.360140   0.054666   0.047009   0.101675   0.000000  -0.000000   0.038881  -0.000000  -0.000000   25.0000    -0.0130
   17.500     0.000   1.380795   0.056451   0.050046   0.106497   0.000000  -0.000000   0.039399  -0.000000  -0.000000   25.0000    -0.0133
   18.000     0.000   1.400947   0.058236   0.053348   0.111584   0.000000   0.000000   0.039608  -0.000000  -0.000000   25.0000    -0.0135
   18.500     0.000   1.424361   0.060198   0.056867   0.117065   0.000000  -0.000000   0.039391   0.000000  -0.000000   25.0000    -0.0136
   19.000     0.000   1.446538   0.062178   0.060731   0.122909   0.000000   0.000000   0.038750  -0.000000  -0.000000   25.0000    -0.0136
   19.500     0.000   1.465502   0.064025   0.064776   0.128801   0.000000  -0.000000   0.037525   0.000000   0.000000   25.0000    -0.0136
   20.000     0.000   1.478365   0.065282   0.068955   0.134237   0.000000  -0.000000   0.036712   0.000000   0.000000   25.0000    -0.0137
   20.500     0.000   1.487049   0.066342   0.073571   0.139913   0.000000  -0.000000   0.036176   0.000000  -0.000000   25.0000    -0.0139
   21.000     0.000   1.495467   0.067400   0.078271   0.145671   0.000000  -0.000000   0.035536   0.000000  -0.000000   25.0000    -0.0141
   21.500     0.000   1.500127   0.068150   0.083459   0.151609   0.000000  -0.000000   0.034937   0.000000  -0.000000   25.0000    -0.0143
   22.000     0.000   1.503513   0.068749   0.088771   0.157520   0.000000  -0.000000   0.034318   0.000000  -0.000000   25.0000    -0.0144
   22.500     0.000   1.504962   0.069182   0.094371   0.163553   0.000000  -0.000000   0.033102   0.000000  -0.000000   25.0000    -0.0146
   23.000     0.000   1.505294   0.069521   0.100178   0.169699   0.000000  -0.000000   0.031825   0.000000   0.000000   25.0000    -0.0147
   23.500     0.000   1.507024   0.069861   0.105765   0.175625   0.000000  -0.000000   0.030143   0.000000   0.000000   25.0000    -0.0148
   24.000     0.000   1.500651   0.069689   0.112758   0.182448   0.000000  -0.000000   0.027924   0.000000   0.000000   25.0000    -0.0148
   24.500     0.000   1.500084   0.069887   0.118820   0.188706   0.000000  -0.000000   0.025779   0.000000  -0.000000   25.0000    -0.0148


